originregion_id,originregion_name,destinationregion_id,destinationregion_name,origin_iso,origin_name,destination_iso,destination_name,regionflow_2003,regionflow_2004,regionflow_2005,regionflow_2006,regionflow_2007,regionflow_2008,regionflow_2009,regionflow_2010,regionflow_2011,regionflow_2012,regionflow_2013,regionflow_2014,countryflow_2003,countryflow_2004,countryflow_2005,countryflow_2006,countryflow_2007,countryflow_2008,countryflow_2009,countryflow_2010,countryflow_2011,countryflow_2012,countryflow_2013,countryflow_2014
4,State Colleges,2,Comprehensive Universities,EGC,East Georgia State College,VSU,Valdosta State University,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,5,2,3,6,6,2,4,2,4,6,8,3
1,Research Universities,2,Comprehensive Universities,AUG,Augusta State University,GSC,Georgia Southern University,457,438,425,401,353,377,397,398,369,403,352,335,14,33,25,22,23,26,37,28,33,36,11,0
3,State Universities,4,State Colleges,SPS,Southern Polytechnic State University,CCG,College of Coastal Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,0,0,1,0,0,1,2,0,0,1
1,Research Universities,4,State Colleges,GIT,Georgia Institute of Technology,MID,Middle Georgia College,409,451,427,403,456,524,640,626,671,612,536,604,3,2,1,1,1,2,2,3,2,1,0,0
4,State Colleges,1,Research Universities,MID,Middle Georgia College,UGA,University of Georgia,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,39,28,36,28,28,37,28,20,18,21,5,0
4,State Colleges,4,State Colleges,GHC,Georgia Highlands College,MGSC,Middle Georgia State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,0,0,0,2,3
4,State Colleges,3,State Universities,SGC,South Georgia College,CSC,Clayton State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,2,3,2,4,2,3,3,2,0,5,0,0
3,State Universities,3,State Universities,CSC,Clayton State University,AAS,Armstrong Atlantic State University,691,801,890,788,844,859,880,964,938,1023,728,557,4,3,0,10,6,8,4,1,4,4,3,8
4,State Colleges,3,State Universities,GPC,Georgia Perimeter College,GCM,Georgia College & State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,32,42,48,35,57,46,44,31,32,34,38,30
4,State Colleges,1,Research Universities,GDN,Gordon State College,AUG,Augusta State University,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,8,5,8,6,8,6,2,3,1,4,0,0
4,State Colleges,4,State Colleges,DAR,Darton State College,AMC,Atlanta Metropolitan State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,2,0,2,2,1,1,1,3,8,5,5
1,Research Universities,3,State Universities,AUG,Augusta State University,FVS,Fort Valley State University,436,407,418,376,360,378,409,384,369,436,388,333,1,0,1,0,0,0,0,2,1,0,0,0
4,State Colleges,1,Research Universities,EGC,East Georgia State College,AUG,Augusta State University,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,17,17,10,18,12,9,12,17,16,16,5,0
4,State Colleges,4,State Colleges,GPC,Georgia Perimeter College,DAL,Dalton State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,2,5,4,1,3,1,3,8,4,6,7,6
2,Comprehensive Universities,1,Research Universities,GSC,Georgia Southern University,GIT,Georgia Institute of Technology,728,750,761,875,902,923,976,965,1101,1069,996,949,82,79,76,57,87,75,102,107,123,105,64,78
1,Research Universities,4,State Colleges,AUG,Augusta State University,GHC,Georgia Highlands College,409,451,427,403,456,524,640,626,671,612,536,604,0,0,2,1,1,4,0,0,3,2,0,0
4,State Colleges,4,State Colleges,GHC,Georgia Highlands College,CCG,College of Coastal Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,2,0,1,0,3,1,1,0,2,1
4,State Colleges,1,Research Universities,BAN,Bainbridge State College,AUG,Augusta State University,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,0,0,1,1,0,2,0,1,0,1,0,0
3,State Universities,4,State Colleges,CSU,Columbus State University,GHC,Georgia Highlands College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,1,0,1,3,0,5,2,4,4,2,8,5
3,State Universities,3,State Universities,NGC,North Georgia College & State University,CSU,Columbus State University,691,801,890,788,844,859,880,964,938,1023,728,557,3,7,9,5,6,3,0,6,3,11,1,0
4,State Colleges,4,State Colleges,GDN,Gordon State College,AMC,Atlanta Metropolitan State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,5,4,11,12,12,18,14,26,36,40,47,33
3,State Universities,4,State Colleges,SSU,Savannah State University,EGC,East Georgia State College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,4,2,3,5,5,6,6,3,0,7,11
4,State Colleges,4,State Colleges,BAN,Bainbridge State College,DAR,Darton State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,60,59,37,26,32,51,44,52,60,53,54,43
3,State Universities,3,State Universities,GSW,Georgia Southwestern State University,GAN,Gainesville State College,691,801,890,788,844,859,880,964,938,1023,728,557,1,5,4,4,6,5,6,8,6,5,2,0
4,State Colleges,3,State Universities,WAY,Waycross College,GAN,Gainesville State College,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,2,1,1,5,1,0,1,0,0,0,0,0
1,Research Universities,4,State Colleges,UGA,University of Georgia,AMC,Atlanta Metropolitan State College,409,451,427,403,456,524,640,626,671,612,536,604,0,1,1,2,1,1,3,1,2,0,1,1
2,Comprehensive Universities,4,State Colleges,UWG,University of West Georgia,GHC,Georgia Highlands College,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,38,37,26,28,21,20,28,36,32,33,51,39
1,Research Universities,3,State Universities,GRU,Georgia Regents University,GCM,Georgia College & State University,436,407,418,376,360,378,409,384,369,436,388,333,0,1,1,0,1,1,0,0,0,0,0,5
4,State Colleges,2,Comprehensive Universities,CCG,College of Coastal Georgia,KEN,Kennesaw State University,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,12,5,6,5,7,5,4,12,12,6,5,10
4,State Colleges,4,State Colleges,SGC,South Georgia College,MAC,Macon State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,7,4,6,3,3,5,4,9,7,6,0
3,State Universities,4,State Colleges,AAS,Armstrong Atlantic State University,MGSC,Middle Georgia State College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,0,0,0,0,0,0,0,0,11,13
4,State Colleges,1,Research Universities,MAC,Macon State College,GRU,Georgia Regents University,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,8,5,5,3,5,3,2,1,0,1,0,0
3,State Universities,1,Research Universities,GSW,Georgia Southwestern State University,UGA,University of Georgia,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,4,19,8,6,9,6,10,10,4,12,5,8
5,Out-of-System,4,State Colleges,OUT,Non-USG Institutions,GDN,Gordon State College,4945,5397,5258,5420,6058,6228,7642,7955,8421,7660,6700,7022,172,180,223,201,222,274,346,384,377,262,226,255
3,State Universities,3,State Universities,SPS,Southern Polytechnic State University,ALS,Albany State University,691,801,890,788,844,859,880,964,938,1023,728,557,1,1,1,0,0,0,2,0,0,0,0,1
4,State Colleges,3,State Universities,ABC,Abraham Baldwin Agricultural College,SSU,Savannah State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,1,2,4,2,0,2,0,3,2,3,2,0
4,State Colleges,3,State Universities,GDN,Gordon State College,SSU,Savannah State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,0,2,1,2,1,1,2,2,3,2,0
4,State Colleges,4,State Colleges,DAR,Darton State College,SGSC,South Georgia State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,0,0,0,6,9
3,State Universities,2,Comprehensive Universities,FVS,Fort Valley State University,VSU,Valdosta State University,582,576,679,635,613,675,718,750,897,853,685,665,3,9,8,14,1,2,5,11,5,3,5,0
2,Comprehensive Universities,3,State Universities,UWG,University of West Georgia,NGC,North Georgia College & State University,550,601,590,596,633,639,702,707,658,775,750,647,17,9,10,8,8,5,9,9,9,11,7,0
1,Research Universities,3,State Universities,GRU,Georgia Regents University,UNGA,University of North Georgia,436,407,418,376,360,378,409,384,369,436,388,333,0,0,0,0,0,0,0,0,0,0,0,6
4,State Colleges,2,Comprehensive Universities,MID,Middle Georgia College,UWG,University of West Georgia,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,10,5,9,5,9,19,14,18,14,9,1,0
1,Research Universities,4,State Colleges,GSU,Georgia State University,DAR,Darton State College,409,451,427,403,456,524,640,626,671,612,536,604,7,1,5,4,4,8,9,8,7,7,9,4
4,State Colleges,3,State Universities,AMC,Atlanta Metropolitan State College,GSW,Georgia Southwestern State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,2,0,2,0,1,3,8,2,4,3,4
3,State Universities,2,Comprehensive Universities,CSC,Clayton State University,UWG,University of West Georgia,582,576,679,635,613,675,718,750,897,853,685,665,32,17,21,27,21,29,25,16,18,17,12,20
1,Research Universities,4,State Colleges,GRU,Georgia Regents University,CCG,College of Coastal Georgia,409,451,427,403,456,524,640,626,671,612,536,604,0,0,1,0,0,0,0,0,0,0,0,1
3,State Universities,4,State Colleges,NGC,North Georgia College & State University,EGC,East Georgia State College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,1,0,0,1,0,0,0,1,1,0,0,0
3,State Universities,4,State Colleges,UNGA,University of North Georgia,CCG,College of Coastal Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,1,1,0,0,0,1,2,1,1,0,1
4,State Colleges,4,State Colleges,DAR,Darton State College,MGSC,Middle Georgia State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,0,0,0,12,23
4,State Colleges,4,State Colleges,GHC,Georgia Highlands College,SGC,South Georgia College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,1,0,1,1,0,0,4,2,0,0,0
4,State Colleges,1,Research Universities,GPC,Georgia Perimeter College,GSU,Georgia State University,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,772,682,847,1018,1027,1032,1094,1149,1184,1141,1086,1074
4,State Colleges,3,State Universities,GPC,Georgia Perimeter College,SSU,Savannah State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,4,3,6,2,1,9,6,11,5,9,4,10
4,State Colleges,4,State Colleges,MGSC,Middle Georgia State College,DAR,Darton State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,6,6,7,17,15,9,23,24,20,23,21,25
3,State Universities,1,Research Universities,CSC,Clayton State University,GIT,Georgia Institute of Technology,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,9,12,10,7,11,6,12,7,9,7,15,13
2,Comprehensive Universities,4,State Colleges,VSU,Valdosta State University,WAY,Waycross College,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,5,7,6,7,11,5,12,18,4,5,1,0
3,State Universities,4,State Colleges,ALS,Albany State University,BAN,Bainbridge State College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,3,4,4,4,3,3,4,4,10,4,1,7
1,Research Universities,2,Comprehensive Universities,UGA,University of Georgia,UWG,University of West Georgia,457,438,425,401,353,377,397,398,369,403,352,335,15,14,16,20,10,9,16,12,10,21,16,10
4,State Colleges,3,State Universities,EGC,East Georgia State College,FVS,Fort Valley State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,1,0,2,0,1,1,0,2,2,4,1
4,State Colleges,3,State Universities,MAC,Macon State College,CSU,Columbus State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,7,3,14,6,2,9,4,5,6,17,4,0
1,Research Universities,4,State Colleges,AUG,Augusta State University,WAY,Waycross College,409,451,427,403,456,524,640,626,671,612,536,604,0,0,0,1,0,0,2,0,0,1,0,0
5,Out-of-System,4,State Colleges,OUT,Non-USG Institutions,GGC,Georgia Gwinnett College,4945,5397,5258,5420,6058,6228,7642,7955,8421,7660,6700,7022,0,0,0,34,287,194,409,607,727,820,615,809
4,State Colleges,3,State Universities,CCG,College of Coastal Georgia,AAS,Armstrong Atlantic State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,97,101,89,109,85,93,78,30,32,26,23,34
4,State Colleges,3,State Universities,GDN,Gordon State College,AAS,Armstrong Atlantic State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,6,18,13,13,13,5,5,13,19,13,5,12
4,State Colleges,4,State Colleges,MID,Middle Georgia College,EGC,East Georgia State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,7,15,13,10,25,27,29,31,13,0,6,0
5,Out-of-System,4,State Colleges,OUT,Non-USG Institutions,AMC,Atlanta Metropolitan State College,4945,5397,5258,5420,6058,6228,7642,7955,8421,7660,6700,7022,222,235,209,230,290,325,467,535,487,537,544,463
1,Research Universities,4,State Colleges,UGA,University of Georgia,GPC,Georgia Perimeter College,409,451,427,403,456,524,640,626,671,612,536,604,45,55,36,26,34,38,47,47,51,40,47,46
4,State Colleges,3,State Universities,SGSC,South Georgia State College,CSC,Clayton State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,2,3,2,4,2,3,3,2,0,5,3,3
4,State Colleges,3,State Universities,BAN,Bainbridge State College,AAS,Armstrong Atlantic State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,3,2,0,2,1,2,4,1,0,1,3,3
4,State Colleges,4,State Colleges,ABC,Abraham Baldwin Agricultural College,MID,Middle Georgia College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,10,4,7,7,8,13,8,7,7,7,2,0
4,State Colleges,2,Comprehensive Universities,MID,Middle Georgia College,GSC,Georgia Southern University,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,70,104,95,73,75,110,72,51,64,60,10,0
1,Research Universities,3,State Universities,AUG,Augusta State University,ALS,Albany State University,436,407,418,376,360,378,409,384,369,436,388,333,2,1,2,0,2,1,1,2,0,0,1,0
3,State Universities,4,State Colleges,CSU,Columbus State University,ABC,Abraham Baldwin Agricultural College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,1,0,4,0,2,3,0,1,3,3,0
3,State Universities,3,State Universities,UNGA,University of North Georgia,CSU,Columbus State University,691,801,890,788,844,859,880,964,938,1023,728,557,3,7,9,5,6,3,0,6,3,11,7,14
4,State Colleges,3,State Universities,SGC,South Georgia College,SSU,Savannah State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,1,1,2,1,1,0,0,2,1,2,2,0
3,State Universities,4,State Colleges,SSU,Savannah State University,DAR,Darton State College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,4,4,2,2,4,1,3,5,3,3,2,1
4,State Colleges,4,State Colleges,SGC,South Georgia College,AMC,Atlanta Metropolitan State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,1,0,0,3,1,2,1,3,6,2,0
3,State Universities,4,State Colleges,GSW,Georgia Southwestern State University,MAC,Macon State College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,11,10,13,22,17,9,14,20,13,17,6,0
3,State Universities,3,State Universities,ALS,Albany State University,FVS,Fort Valley State University,691,801,890,788,844,859,880,964,938,1023,728,557,5,4,1,1,3,5,11,2,3,6,5,8
4,State Colleges,4,State Colleges,SGC,South Georgia College,CCG,College of Coastal Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,4,6,1,5,7,5,6,8,7,9,1,0
4,State Colleges,4,State Colleges,GPC,Georgia Perimeter College,WAY,Waycross College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,1,0,1,0,0,2,6,1,0,0,0
4,State Colleges,3,State Universities,WAY,Waycross College,SPS,Southern Polytechnic State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,1,0,2,2,0,3,0,1,0,1,0
3,State Universities,1,Research Universities,CSC,Clayton State University,UGA,University of Georgia,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,14,10,18,6,16,9,19,12,16,11,12,8
4,State Colleges,4,State Colleges,GPC,Georgia Perimeter College,GGC,Georgia Gwinnett College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,44,67,227,232,303,309,346,251,252
3,State Universities,4,State Colleges,CSC,Clayton State University,MID,Middle Georgia College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,3,0,1,0,2,2,3,7,3,3,2,0
3,State Universities,3,State Universities,GAN,Gainesville State College,CSU,Columbus State University,691,801,890,788,844,859,880,964,938,1023,728,557,1,5,4,7,8,11,10,6,3,8,4,0
2,Comprehensive Universities,4,State Colleges,VSU,Valdosta State University,CCG,College of Coastal Georgia,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,14,7,15,11,13,24,18,25,24,21,25,16
4,State Colleges,4,State Colleges,MGSC,Middle Georgia State College,WAY,Waycross College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,1,0,1,0,0,5,10,0,1,0,0
3,State Universities,4,State Colleges,AAS,Armstrong Atlantic State University,ABC,Abraham Baldwin Agricultural College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,3,1,2,5,2,0,1,1,2,4,2,1
2,Comprehensive Universities,3,State Universities,VSU,Valdosta State University,AAS,Armstrong Atlantic State University,550,601,590,596,633,639,702,707,658,775,750,647,24,32,30,27,22,23,33,30,21,16,25,13
4,State Colleges,3,State Universities,DAL,Dalton State College,ALS,Albany State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,0,0,2,0,0,0,0,0,0,0,1
3,State Universities,1,Research Universities,CSC,Clayton State University,GRU,Georgia Regents University,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,5,3,2,4,3,4,1,2,7,4,4,7
1,Research Universities,4,State Colleges,UGA,University of Georgia,CCG,College of Coastal Georgia,409,451,427,403,456,524,640,626,671,612,536,604,3,2,5,3,3,2,2,4,2,7,3,3
3,State Universities,4,State Colleges,FVS,Fort Valley State University,MGSC,Middle Georgia State College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,0,0,0,0,0,0,0,0,14,14
4,State Colleges,1,Research Universities,GHC,Georgia Highlands College,GIT,Georgia Institute of Technology,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,1,2,2,2,4,1,5,7,2,4,2,2
4,State Colleges,2,Comprehensive Universities,ABC,Abraham Baldwin Agricultural College,KEN,Kennesaw State University,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,3,8,10,11,12,17,13,19,17,20,9,10
3,State Universities,2,Comprehensive Universities,SPS,Southern Polytechnic State University,GSC,Georgia Southern University,582,576,679,635,613,675,718,750,897,853,685,665,0,7,5,7,4,5,7,5,6,2,5,5
4,State Colleges,2,Comprehensive Universities,MGSC,Middle Georgia State College,GSC,Georgia Southern University,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,70,104,95,73,75,110,72,51,64,60,42,57
4,State Colleges,4,State Colleges,SGSC,South Georgia State College,EGC,East Georgia State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,3,6,2,1,5,11,5,11,2,0,19,12
1,Research Universities,4,State Colleges,GIT,Georgia Institute of Technology,DAL,Dalton State College,409,451,427,403,456,524,640,626,671,612,536,604,1,1,3,2,0,1,1,2,2,2,1,2
4,State Colleges,4,State Colleges,GGC,Georgia Gwinnett College,CCG,College of Coastal Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,0,0,0,2,2
4,State Colleges,3,State Universities,MAC,Macon State College,NGC,North Georgia College & State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,4,2,3,3,3,2,3,4,7,4,0,0
3,State Universities,4,State Colleges,CSC,Clayton State University,DAL,Dalton State College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,1,1,2,1,1,3,1,0,1,3,0,0
4,State Colleges,3,State Universities,GGC,Georgia Gwinnett College,FVS,Fort Valley State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,0,0,0,0,0,0,0,0,0,0,1
4,State Colleges,4,State Colleges,EGC,East Georgia State College,GDN,Gordon State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,4,3,1,1,2,2,2,3,3,1,3,2
1,Research Universities,3,State Universities,AUG,Augusta State University,GCM,Georgia College & State University,436,407,418,376,360,378,409,384,369,436,388,333,11,1,6,3,5,3,5,2,4,7,3,0
2,Comprehensive Universities,3,State Universities,GSC,Georgia Southern University,ALS,Albany State University,550,601,590,596,633,639,702,707,658,775,750,647,2,2,5,5,2,2,0,1,3,5,2,1
4,State Colleges,1,Research Universities,GDN,Gordon State College,UGA,University of Georgia,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,39,17,37,45,31,56,64,33,28,15,30,24
3,State Universities,3,State Universities,SPS,Southern Polytechnic State University,GCM,Georgia College & State University,691,801,890,788,844,859,880,964,938,1023,728,557,1,2,3,3,2,0,2,2,2,0,0,1
2,Comprehensive Universities,4,State Colleges,GSC,Georgia Southern University,MAC,Macon State College,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,43,42,35,38,44,37,35,28,25,34,11,0
4,State Colleges,4,State Colleges,ABC,Abraham Baldwin Agricultural College,DAR,Darton State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,41,36,45,52,66,74,102,112,96,90,74,56
4,State Colleges,3,State Universities,GDN,Gordon State College,ALS,Albany State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,2,4,5,6,5,1,2,3,2,5,1,1
1,Research Universities,1,Research Universities,AUG,Augusta State University,GRU,Georgia Regents University,535,591,544,522,566,504,573,509,533,509,457,447,41,69,72,44,57,54,32,31,28,37,0,0
4,State Colleges,4,State Colleges,AMC,Atlanta Metropolitan State College,MGSC,Middle Georgia State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,0,0,0,1,4
2,Comprehensive Universities,3,State Universities,KEN,Kennesaw State University,GSW,Georgia Southwestern State University,550,601,590,596,633,639,702,707,658,775,750,647,0,4,3,6,2,4,5,1,4,9,7,4
4,State Colleges,3,State Universities,SGSC,South Georgia State College,NGC,North Georgia College & State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,1,2,0,0,1,2,2,2,1,1,0,0
4,State Colleges,3,State Universities,BAN,Bainbridge State College,ALS,Albany State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,13,7,12,25,33,31,52,59,9,17,21,22
1,Research Universities,4,State Colleges,GIT,Georgia Institute of Technology,SGC,South Georgia College,409,451,427,403,456,524,640,626,671,612,536,604,0,0,0,1,1,0,0,0,0,0,0,0
3,State Universities,3,State Universities,AAS,Armstrong Atlantic State University,GSW,Georgia Southwestern State University,691,801,890,788,844,859,880,964,938,1023,728,557,1,1,2,1,2,3,3,6,1,2,2,2
1,Research Universities,1,Research Universities,GIT,Georgia Institute of Technology,UGA,University of Georgia,535,591,544,522,566,504,573,509,533,509,457,447,13,11,4,8,20,13,7,8,2,4,6,4
3,State Universities,2,Comprehensive Universities,FVS,Fort Valley State University,UWG,University of West Georgia,582,576,679,635,613,675,718,750,897,853,685,665,6,2,11,8,3,7,6,5,10,12,6,4
1,Research Universities,3,State Universities,GSU,Georgia State University,SSU,Savannah State University,436,407,418,376,360,378,409,384,369,436,388,333,4,2,2,3,0,1,3,2,5,3,3,6
3,State Universities,1,Research Universities,FVS,Fort Valley State University,GRU,Georgia Regents University,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,1,1,3,3,1,0,0,1,0,0,2,1
3,State Universities,3,State Universities,FVS,Fort Valley State University,AAS,Armstrong Atlantic State University,691,801,890,788,844,859,880,964,938,1023,728,557,1,2,2,1,0,2,4,1,5,2,1,2
1,Research Universities,3,State Universities,GIT,Georgia Institute of Technology,CSU,Columbus State University,436,407,418,376,360,378,409,384,369,436,388,333,4,4,5,6,7,4,4,1,0,5,1,1
3,State Universities,4,State Colleges,GCM,Georgia College & State University,MID,Middle Georgia College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,11,9,4,4,10,5,9,6,4,5,2,0
4,State Colleges,3,State Universities,MGSC,Middle Georgia State College,FVS,Fort Valley State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,5,5,4,6,3,8,12,9,20,13,7,13
4,State Colleges,3,State Universities,MID,Middle Georgia College,GAN,Gainesville State College,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,7,4,8,11,11,16,16,18,9,11,1,0
1,Research Universities,1,Research Universities,GSU,Georgia State University,UGA,University of Georgia,535,591,544,522,566,504,573,509,533,509,457,447,89,121,106,118,118,107,157,128,145,134,141,162
4,State Colleges,3,State Universities,GHC,Georgia Highlands College,SPS,Southern Polytechnic State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,19,16,25,40,46,60,62,66,57,84,66,63
4,State Colleges,2,Comprehensive Universities,MAC,Macon State College,UWG,University of West Georgia,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,2,4,3,4,2,3,3,2,2,4,2,0
1,Research Universities,3,State Universities,UGA,University of Georgia,AAS,Armstrong Atlantic State University,436,407,418,376,360,378,409,384,369,436,388,333,11,15,12,14,8,11,9,6,8,12,3,9
1,Research Universities,3,State Universities,GRU,Georgia Regents University,CSU,Columbus State University,436,407,418,376,360,378,409,384,369,436,388,333,0,0,0,0,0,0,0,0,0,1,0,1
2,Comprehensive Universities,3,State Universities,GSC,Georgia Southern University,GAN,Gainesville State College,550,601,590,596,633,639,702,707,658,775,750,647,57,34,41,55,46,41,47,49,53,60,17,0
4,State Colleges,1,Research Universities,AMC,Atlanta Metropolitan State College,GIT,Georgia Institute of Technology,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,4,1,1,1,0,3,3,4,7,5,1,5
3,State Universities,4,State Colleges,CSC,Clayton State University,GDN,Gordon State College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,40,38,40,35,45,30,48,33,19,28,17,17
3,State Universities,2,Comprehensive Universities,GAN,Gainesville State College,UWG,University of West Georgia,582,576,679,635,613,675,718,750,897,853,685,665,5,14,14,6,11,15,18,22,15,13,4,0
4,State Colleges,4,State Colleges,DAR,Darton State College,ABC,Abraham Baldwin Agricultural College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,30,35,39,51,40,31,27,24,42,27,27,21
3,State Universities,3,State Universities,AAS,Armstrong Atlantic State University,CSU,Columbus State University,691,801,890,788,844,859,880,964,938,1023,728,557,3,6,10,6,6,5,8,7,6,8,4,8
4,State Colleges,1,Research Universities,GPC,Georgia Perimeter College,GIT,Georgia Institute of Technology,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,97,118,117,105,94,123,116,128,154,114,110,104
4,State Colleges,3,State Universities,DAR,Darton State College,ALS,Albany State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,116,101,99,122,132,125,149,130,78,106,97,81
