originregion_id,originregion_name,destinationregion_id,destinationregion_name,origin_iso,origin_name,destination_iso,destination_name,regionflow_2003,regionflow_2004,regionflow_2005,regionflow_2006,regionflow_2007,regionflow_2008,regionflow_2009,regionflow_2010,regionflow_2011,regionflow_2012,regionflow_2013,regionflow_2014,countryflow_2003,countryflow_2004,countryflow_2005,countryflow_2006,countryflow_2007,countryflow_2008,countryflow_2009,countryflow_2010,countryflow_2011,countryflow_2012,countryflow_2013,countryflow_2014
4,State Colleges,4,State Colleges,SGSC,South Georgia,WAY,Waycross,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,9,14,13,5,12,9,16,20,7,9,2,0
3,State Universities,3,State Universities,CSU,Columbus,SSU,Savannah,691,801,890,788,844,859,880,964,938,1023,728,557,0,1,1,2,2,3,2,1,2,3,0,1
4,State Colleges,2,Comprehensive Universities,SGC,South Georgia,UWG,University of West Georgia,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,4,1,4,5,5,0,1,5,3,4,2,0
3,State Universities,2,Comprehensive Universities,GCM,Georgia,KEN,Kennesaw,582,576,679,635,613,675,718,750,897,853,685,665,21,23,33,15,22,31,35,33,38,36,43,37
3,State Universities,4,State Colleges,SPS,Southern Polytechnic,ABC,Abrah. Baldwin Agric.,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,2,0,0,0,0,0,0,1,1,0,1
2,Comprehensive Universities,1,Research Universities,GSC,Georgia Southern,AUG,Augusta,728,750,761,875,902,923,976,965,1101,1069,996,949,41,54,54,58,47,47,40,43,50,36,12,0
4,State Colleges,1,Research Universities,BAN,Bainbridge,GRU,Georgia Regents,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,0,0,0,0,0,0,0,1,1,0,2,1
3,State Universities,2,Comprehensive Universities,AAS,Armstrong Atlantic,GSC,Georgia Southern,582,576,679,635,613,675,718,750,897,853,685,665,51,50,61,41,62,61,51,45,68,61,73,59
4,State Colleges,4,State Colleges,AMC,Atlanta Metropolitan,MID,Middle Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,1,1,2,0,3,2,2,2,2,0,0
1,Research Universities,3,State Universities,GSU,Georgia,GSW,Georgia Southwestern,436,407,418,376,360,378,409,384,369,436,388,333,5,6,7,4,3,9,8,9,5,9,8,7
3,State Universities,4,State Colleges,AAS,Armstrong Atlantic,SGSC,South Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,0,0,0,0,0,0,0,0,0,3
3,State Universities,3,State Universities,CSU,Columbus,NGC,North Georgia,691,801,890,788,844,859,880,964,938,1023,728,557,1,5,4,2,5,2,1,3,2,6,1,0
1,Research Universities,2,Comprehensive Universities,GRU,Georgia Regents,UWG,University of West Georgia,457,438,425,401,353,377,397,398,369,403,352,335,0,0,0,1,0,0,0,0,0,0,0,0
4,State Colleges,3,State Universities,SGC,South Georgia,GAN,Gainesville,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,2,4,2,4,2,3,8,9,2,3,3,0
3,State Universities,4,State Colleges,SSU,Savannah,DAL,Dalton,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,0,0,0,0,1,0,2,0,2,0
4,State Colleges,4,State Colleges,SGSC,South Georgia,DAR,Darton,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,5,3,4,6,7,12,20,19,14,23,15,26
4,State Colleges,4,State Colleges,GHC,Georgia Highlands,EGC,East Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,3,1,1,2,6,2,1,8,1,0,4,0
4,State Colleges,2,Comprehensive Universities,DAR,Darton,VSU,Valdosta,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,52,50,53,43,57,54,35,49,52,44,39,50
3,State Universities,4,State Colleges,SPS,Southern Polytechnic,MGSC,Middle Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,0,0,0,0,0,0,0,0,3,6
1,Research Universities,2,Comprehensive Universities,UGA,University of Georgia,KEN,Kennesaw,457,438,425,401,353,377,397,398,369,403,352,335,119,102,90,89,68,56,66,85,63,63,80,80
4,State Colleges,4,State Colleges,WAY,Waycross,GHC,Georgia Highlands,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,1,0,0,0,0,0,0,0,0,0,0
4,State Colleges,4,State Colleges,AMC,Atlanta Metropolitan,SGC,South Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,1,0,2,0,1,1,0,0
4,State Colleges,3,State Universities,SGSC,South Georgia,GSW,Georgia Southwestern,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,2,5,9,8,5,14,43,58,54,64,57,80
1,Research Universities,3,State Universities,AUG,Augusta,CSC,Clayton,436,407,418,376,360,378,409,384,369,436,388,333,6,2,4,4,5,5,3,4,7,9,0,0
3,State Universities,4,State Colleges,GAN,Gainesville,GPC,Georgia Perimeter,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,42,76,57,46,70,66,64,84,70,52,24,0
1,Research Universities,3,State Universities,UGA,University of Georgia,CSU,Columbus,436,407,418,376,360,378,409,384,369,436,388,333,22,15,14,9,12,20,17,13,5,9,7,10
3,State Universities,3,State Universities,FVS,Fort Valley,CSU,Columbus,691,801,890,788,844,859,880,964,938,1023,728,557,13,8,17,5,9,7,9,13,6,5,10,6
1,Research Universities,4,State Colleges,UGA,University of Georgia,DAR,Darton,409,451,427,403,456,524,640,626,671,612,536,604,5,7,9,4,4,6,8,8,12,4,10,10
2,Comprehensive Universities,3,State Universities,KEN,Kennesaw,GAN,Gainesville,550,601,590,596,633,639,702,707,658,775,750,647,18,47,26,37,41,42,50,49,46,64,18,0
3,State Universities,4,State Colleges,FVS,Fort Valley,WAY,Waycross,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,0,1,2,0,1,0,2,0,0,0
4,State Colleges,4,State Colleges,GDN,Gordon,GGC,Georgia Gwinnett,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,3,8,4,23,17,10,12
4,State Colleges,3,State Universities,WAY,Waycross,NGC,North Georgia,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,2,0,1,1,2,1,0,2,1,2,0,0
3,State Universities,4,State Colleges,CSU,Columbus,DAR,Darton,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,4,10,9,8,12,14,13,16,7,11,14,11
3,State Universities,1,Research Universities,GSW,Georgia Southwestern,GRU,Georgia Regents,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,0,2,2,1,0,1,0,1,0,0,0,3
2,Comprehensive Universities,4,State Colleges,KEN,Kennesaw,DAR,Darton,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,1,3,4,4,2,5,5,5,5,5,12,3
3,State Universities,3,State Universities,SSU,Savannah,ALS,Albany,691,801,890,788,844,859,880,964,938,1023,728,557,2,6,7,12,4,6,2,4,5,2,7,7
3,State Universities,4,State Colleges,UNGA,University of North Georgia,MID,Middle Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,1,0,1,2,1,1,3,2,0,0
5,Out-of-System,2,Comprehensive Universities,OUT,Non-USG Institutions,GSC,Georgia Southern,2960,2899,2968,2996,2751,2836,3178,3315,3438,3366,3238,3344,304,337,357,372,382,421,432,416,487,478,468,520
3,State Universities,4,State Colleges,CSU,Columbus,GDN,Gordon,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,7,3,7,5,2,6,8,5,9,9,11,5
1,Research Universities,4,State Colleges,GRU,Georgia Regents,GPC,Georgia Perimeter,409,451,427,403,456,524,640,626,671,612,536,604,0,1,1,0,0,1,0,1,0,1,2,8
4,State Colleges,4,State Colleges,CCG,College of Coastal Georgia,GHC,Georgia Highlands,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,2,1,1,0,0,0,0,0,3,1,3,2
1,Research Universities,4,State Colleges,GRU,Georgia Regents,EGC,East Georgia,409,451,427,403,456,524,640,626,671,612,536,604,0,0,0,0,0,0,0,0,0,0,4,23
4,State Colleges,2,Comprehensive Universities,BAN,Bainbridge,GSC,Georgia Southern,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,4,7,5,6,7,4,8,12,12,16,9,11
3,State Universities,4,State Colleges,CSC,Clayton,ABC,Abrah. Baldwin Agric.,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,2,0,2,3,1,0,1,2,1,1,2,2
1,Research Universities,2,Comprehensive Universities,UGA,University of Georgia,VSU,Valdosta,457,438,425,401,353,377,397,398,369,403,352,335,15,14,15,15,10,5,8,16,11,11,8,6
4,State Colleges,4,State Colleges,GGC,Georgia Gwinnett,MAC,Macon,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,0,0,0,1,0
4,State Colleges,1,Research Universities,MAC,Macon,GSU,Georgia,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,25,31,20,33,20,26,22,25,16,15,9,0
4,State Colleges,4,State Colleges,EGC,East Georgia,ABC,Abrah. Baldwin Agric.,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,2,8,3,4,6,8,5,4,4,2,6,2
4,State Colleges,2,Comprehensive Universities,AMC,Atlanta Metropolitan,VSU,Valdosta,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,0,2,1,1,0,0,3,1,2,4,3,1
2,Comprehensive Universities,4,State Colleges,GSC,Georgia Southern,MGSC,Middle Georgia,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,0,0,0,0,0,0,0,0,0,0,31,29
4,State Colleges,1,Research Universities,DAL,Dalton,AUG,Augusta,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,4,1,1,0,1,1,2,3,0,0,0,0
4,State Colleges,4,State Colleges,CCG,College of Coastal Georgia,GPC,Georgia Perimeter,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,3,6,4,5,6,5,5,6,10,6,4,10
2,Comprehensive Universities,4,State Colleges,UWG,University of West Georgia,DAR,Darton,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,3,1,6,1,3,6,4,6,4,6,7,2
3,State Universities,3,State Universities,GSW,Georgia Southwestern,FVS,Fort Valley,691,801,890,788,844,859,880,964,938,1023,728,557,3,7,2,4,2,3,4,2,1,2,6,2
3,State Universities,4,State Colleges,AAS,Armstrong Atlantic,MID,Middle Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,2,2,3,3,8,4,5,2,5,5,4,0
4,State Colleges,4,State Colleges,MGSC,Middle Georgia,GDN,Gordon,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,11,7,10,11,6,8,14,14,9,8,6,6
4,State Colleges,2,Comprehensive Universities,CCG,College of Coastal Georgia,VSU,Valdosta,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,17,28,23,23,21,21,22,26,27,24,22,15
4,State Colleges,2,Comprehensive Universities,MAC,Macon,KEN,Kennesaw,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,8,15,19,26,16,15,16,11,15,16,5,0
3,State Universities,4,State Colleges,CSU,Columbus,AMC,Atlanta Metropolitan,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,1,1,3,2,4,3,0,2,7,5,7,3
1,Research Universities,4,State Colleges,AUG,Augusta,CCG,College of Coastal Georgia,409,451,427,403,456,524,640,626,671,612,536,604,0,0,1,0,1,3,0,1,2,1,4,0
3,State Universities,4,State Colleges,CSC,Clayton,GGC,Georgia Gwinnett,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,0,3,1,1,4,6,8,7,6,16
3,State Universities,1,Research Universities,CSU,Columbus,GIT,Georgia Institute of Technology,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,7,8,9,10,10,5,11,7,3,9,4,7
4,State Colleges,3,State Universities,ABC,Abrah. Baldwin Agric.,GCM,Georgia,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,9,8,11,16,14,10,9,7,17,7,13,10
2,Comprehensive Universities,2,Comprehensive Universities,KEN,Kennesaw,GSC,Georgia Southern,340,409,380,422,399,428,428,429,531,485,477,496,11,35,24,31,22,21,35,28,37,31,30,29
3,State Universities,4,State Colleges,FVS,Fort Valley,CCG,College of Coastal Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,1,1,0,1,0,2,2,1,3,1,1,1
4,State Colleges,2,Comprehensive Universities,EGC,East Georgia,KEN,Kennesaw,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,2,3,4,1,3,2,6,5,8,7,10,11
4,State Colleges,3,State Universities,GPC,Georgia Perimeter,FVS,Fort Valley,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,1,3,4,6,7,7,7,14,8,18,12,3
4,State Colleges,4,State Colleges,GDN,Gordon,DAL,Dalton,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,1,3,3,4,1,1,1,2,2,3,0
3,State Universities,4,State Colleges,GAN,Gainesville,ABC,Abrah. Baldwin Agric.,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,1,1,5,7,6,4,3,6,7,1,0
2,Comprehensive Universities,4,State Colleges,UWG,University of West Georgia,CCG,College of Coastal Georgia,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,1,1,1,1,3,2,3,2,2,3,3,4
2,Comprehensive Universities,4,State Colleges,KEN,Kennesaw,ABC,Abrah. Baldwin Agric.,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,0,2,3,0,1,0,4,1,1,2,0,2
4,State Colleges,4,State Colleges,MID,Middle Georgia,AMC,Atlanta Metropolitan,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,5,4,2,5,4,6,6,7,5,6,1,0
4,State Colleges,4,State Colleges,MID,Middle Georgia,MAC,Macon,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,33,45,67,50,84,74,82,60,57,64,23,0
3,State Universities,3,State Universities,FVS,Fort Valley,SPS,Southern Polytechnic,691,801,890,788,844,859,880,964,938,1023,728,557,3,0,2,0,1,0,0,0,4,2,5,1
2,Comprehensive Universities,4,State Colleges,GSC,Georgia Southern,BAN,Bainbridge,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,5,3,2,1,2,4,3,4,5,2,1,1
4,State Colleges,4,State Colleges,ABC,Abrah. Baldwin Agric.,GHC,Georgia Highlands,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,2,2,2,5,8,6,6,6,4,8,3,5
3,State Universities,3,State Universities,GAN,Gainesville,ALS,Albany,691,801,890,788,844,859,880,964,938,1023,728,557,1,0,1,0,0,0,0,1,0,2,0,0
4,State Colleges,2,Comprehensive Universities,GHC,Georgia Highlands,VSU,Valdosta,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,6,1,1,1,0,4,9,2,12,6,5,6
4,State Colleges,4,State Colleges,DAR,Darton,WAY,Waycross,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,2,1,0,2,2,1,2,0,0,0,0
4,State Colleges,4,State Colleges,BAN,Bainbridge,EGC,East Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,2,0,1,1,0,0,1,0
3,State Universities,4,State Colleges,GCM,Georgia,GHC,Georgia Highlands,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,2,2,1,0,3,2,2,0,6,2,1,2
4,State Colleges,4,State Colleges,CCG,College of Coastal Georgia,GDN,Gordon,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,0,0,1,2,1,1,1,0,2,3,3
5,Out-of-System,2,Comprehensive Universities,OUT,Non-USG Institutions,UWG,University of West Georgia,2960,2899,2968,2996,2751,2836,3178,3315,3438,3366,3238,3344,450,416,428,477,464,437,488,525,592,543,484,518
5,Out-of-System,3,State Universities,OUT,Non-USG Institutions,AAS,Armstrong Atlantic,4305,4039,3801,3876,3737,3833,4303,4471,4281,4406,4076,4007,633,656,557,549,511,562,631,671,659,651,598,617
1,Research Universities,4,State Colleges,AUG,Augusta,DAR,Darton,409,451,427,403,456,524,640,626,671,612,536,604,0,1,2,0,3,4,8,4,6,3,1,0
4,State Colleges,1,Research Universities,BAN,Bainbridge,UGA,University of Georgia,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,8,17,16,14,15,11,5,12,9,14,5,10
3,State Universities,3,State Universities,AAS,Armstrong Atlantic,ALS,Albany,691,801,890,788,844,859,880,964,938,1023,728,557,0,0,1,1,1,2,0,2,3,6,2,1
4,State Colleges,3,State Universities,GDN,Gordon,FVS,Fort Valley,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,7,5,3,4,4,4,2,4,22,29,4,2
1,Research Universities,2,Comprehensive Universities,GSU,Georgia,UWG,University of West Georgia,457,438,425,401,353,377,397,398,369,403,352,335,23,38,27,24,34,39,27,38,35,28,25,23
4,State Colleges,4,State Colleges,DAL,Dalton,CCG,College of Coastal Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,1,0,1,1,0,1,0,1,1,2,0
1,Research Universities,4,State Colleges,AUG,Augusta,MID,Middle Georgia,409,451,427,403,456,524,640,626,671,612,536,604,2,0,1,2,2,2,3,3,2,0,0,0
4,State Colleges,2,Comprehensive Universities,EGC,East Georgia,UWG,University of West Georgia,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,0,1,4,2,0,1,2,1,1,1,5,1
3,State Universities,1,Research Universities,CSU,Columbus,GRU,Georgia Regents,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,8,9,13,4,2,2,1,1,0,1,1,4
1,Research Universities,3,State Universities,AUG,Augusta,GAN,Gainesville,436,407,418,376,360,378,409,384,369,436,388,333,4,3,7,8,6,8,5,8,9,6,6,0
3,State Universities,1,Research Universities,AAS,Armstrong Atlantic,GIT,Georgia Institute of Technology,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,12,23,12,9,29,21,16,13,17,22,21,15
1,Research Universities,4,State Colleges,AUG,Augusta,BAN,Bainbridge,409,451,427,403,456,524,640,626,671,612,536,604,0,0,0,0,0,0,0,1,0,1,0,0
1,Research Universities,2,Comprehensive Universities,GIT,Georgia Institute of Technology,VSU,Valdosta,457,438,425,401,353,377,397,398,369,403,352,335,5,0,5,1,2,2,2,1,5,3,4,1
4,State Colleges,3,State Universities,DAL,Dalton,UNGA,University of North Georgia,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,0,0,0,0,0,0,0,0,0,13,16
3,State Universities,4,State Colleges,UNGA,University of North Georgia,DAL,Dalton,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,4,8,2,6,6,4,13,6,9,8,14,14
3,State Universities,4,State Colleges,UNGA,University of North Georgia,GDN,Gordon,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,2,3,2,0,2,3,3,1,2,3,3,2
3,State Universities,3,State Universities,ALS,Albany,GSW,Georgia Southwestern,691,801,890,788,844,859,880,964,938,1023,728,557,11,10,11,11,9,9,3,8,6,3,8,5
3,State Universities,3,State Universities,ALS,Albany,UNGA,University of North Georgia,691,801,890,788,844,859,880,964,938,1023,728,557,0,0,0,0,0,0,0,0,0,0,1,0
3,State Universities,3,State Universities,CSU,Columbus,GSW,Georgia Southwestern,691,801,890,788,844,859,880,964,938,1023,728,557,3,7,6,3,4,8,5,7,6,4,5,2
3,State Universities,2,Comprehensive Universities,AAS,Armstrong Atlantic,KEN,Kennesaw,582,576,679,635,613,675,718,750,897,853,685,665,11,9,21,14,10,14,10,16,29,30,23,29
1,Research Universities,3,State Universities,GRU,Georgia Regents,AAS,Armstrong Atlantic,436,407,418,376,360,378,409,384,369,436,388,333,0,0,0,2,1,0,0,0,0,0,0,6
4,State Colleges,2,Comprehensive Universities,DAR,Darton,GSC,Georgia Southern,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,19,18,11,18,11,19,23,7,27,23,23,34
3,State Universities,2,Comprehensive Universities,UNGA,University of North Georgia,VSU,Valdosta,582,576,679,635,613,675,718,750,897,853,685,665,1,1,2,5,4,1,2,4,6,3,6,15
3,State Universities,1,Research Universities,SPS,Southern Polytechnic,GIT,Georgia Institute of Technology,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,22,29,43,30,31,54,71,67,67,46,53,50
1,Research Universities,3,State Universities,GSU,Georgia,AAS,Armstrong Atlantic,436,407,418,376,360,378,409,384,369,436,388,333,13,16,13,7,22,13,16,7,11,24,13,17
2,Comprehensive Universities,3,State Universities,GSC,Georgia Southern,SPS,Southern Polytechnic,550,601,590,596,633,639,702,707,658,775,750,647,6,8,6,9,24,18,21,25,17,23,27,25
4,State Colleges,2,Comprehensive Universities,MGSC,Middle Georgia,KEN,Kennesaw,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,9,10,13,19,26,19,28,22,28,16,16,45
3,State Universities,1,Research Universities,UNGA,University of North Georgia,GIT,Georgia Institute of Technology,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,6,11,6,14,7,12,14,8,16,21,11,32
5,Out-of-System,3,State Universities,OUT,Non-USG Institutions,FVS,Fort Valley,4305,4039,3801,3876,3737,3833,4303,4471,4281,4406,4076,4007,95,99,79,80,91,81,129,120,128,122,119,117
1,Research Universities,4,State Colleges,AUG,Augusta,EGC,East Georgia,409,451,427,403,456,524,640,626,671,612,536,604,2,5,7,3,7,17,11,12,6,0,4,0
4,State Colleges,2,Comprehensive Universities,GDN,Gordon,VSU,Valdosta,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,16,16,18,18,16,14,11,9,10,7,9,6
3,State Universities,3,State Universities,SSU,Savannah,GCM,Georgia,691,801,890,788,844,859,880,964,938,1023,728,557,1,1,1,2,0,0,6,0,1,0,1,0
3,State Universities,4,State Colleges,ALS,Albany,MAC,Macon,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,6,13,11,14,9,6,13,9,11,18,2,0
3,State Universities,4,State Colleges,ALS,Albany,DAL,Dalton,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,1,0,0,0,0,0,2,0,1,0,0
3,State Universities,1,Research Universities,SSU,Savannah,GIT,Georgia Institute of Technology,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,0,2,5,3,4,6,8,5,8,8,1,12
3,State Universities,2,Comprehensive Universities,NGC,North Georgia,VSU,Valdosta,582,576,679,635,613,675,718,750,897,853,685,665,1,1,2,5,4,1,2,4,6,3,1,0
4,State Colleges,3,State Universities,BAN,Bainbridge,UNGA,University of North Georgia,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,0,0,0,0,0,0,0,0,0,9,5
3,State Universities,4,State Colleges,GAN,Gainesville,GHC,Georgia Highlands,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,3,3,6,7,7,7,9,6,8,7,1,0
5,Out-of-System,4,State Colleges,OUT,Non-USG Institutions,GPC,Georgia Perimeter,4945,5397,5258,5420,6058,6228,7642,7955,8421,7660,6700,7022,2597,2818,2560,2423,2758,2789,3085,3212,3605,2816,2122,2337
4,State Colleges,1,Research Universities,WAY,Waycross,GIT,Georgia Institute of Technology,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,1,0,1,1,1,0,0,0,1,1,0,0
4,State Colleges,3,State Universities,WAY,Waycross,CSC,Clayton,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,1,0,1,0,1,0,0,1,2,0,0
1,Research Universities,4,State Colleges,AUG,Augusta,GPC,Georgia Perimeter,409,451,427,403,456,524,640,626,671,612,536,604,9,13,10,15,14,13,20,18,22,16,7,0
3,State Universities,4,State Colleges,FVS,Fort Valley,EGC,East Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,1,1,0,2,2,5,6,2,0,7,3
4,State Colleges,4,State Colleges,SGC,South Georgia,ABC,Abrah. Baldwin Agric.,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,18,17,23,12,16,17,16,19,19,31,13,0
3,State Universities,2,Comprehensive Universities,GSW,Georgia Southwestern,UWG,University of West Georgia,582,576,679,635,613,675,718,750,897,853,685,665,6,2,1,3,1,7,3,1,4,4,7,6
4,State Colleges,3,State Universities,DAL,Dalton,GCM,Georgia,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,5,1,3,0,1,3,2,0,6,1,1,3
4,State Colleges,1,Research Universities,SGSC,South Georgia,GIT,Georgia Institute of Technology,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,0,0,0,1,0,0,3,2,1,0,0,0
3,State Universities,4,State Colleges,UNGA,University of North Georgia,GPC,Georgia Perimeter,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,17,23,25,15,19,13,14,22,20,16,18,46
1,Research Universities,2,Comprehensive Universities,GSU,Georgia,VSU,Valdosta,457,438,425,401,353,377,397,398,369,403,352,335,7,6,6,12,8,10,9,9,10,11,9,11
3,State Universities,3,State Universities,AAS,Armstrong Atlantic,SPS,Southern Polytechnic,691,801,890,788,844,859,880,964,938,1023,728,557,1,4,3,1,2,4,0,3,4,10,9,6
2,Comprehensive Universities,3,State Universities,KEN,Kennesaw,UNGA,University of North Georgia,550,601,590,596,633,639,702,707,658,775,750,647,0,0,0,0,0,0,0,0,0,0,76,76
3,State Universities,4,State Colleges,ALS,Albany,DAR,Darton,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,74,66,64,52,40,44,52,54,39,47,38,43
3,State Universities,3,State Universities,AAS,Armstrong Atlantic,CSC,Clayton,691,801,890,788,844,859,880,964,938,1023,728,557,4,3,12,7,5,9,9,7,12,8,6,6
4,State Colleges,4,State Colleges,ABC,Abrah. Baldwin Agric.,EGC,East Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,2,0,4,12,7,16,10,12,3,0,4,5
4,State Colleges,4,State Colleges,MAC,Macon,MID,Middle Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,26,29,40,20,13,28,37,18,20,26,3,0
4,State Colleges,3,State Universities,SGSC,South Georgia,GCM,Georgia,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,1,2,0,4,5,4,2,1,4,3,6,4
4,State Colleges,2,Comprehensive Universities,EGC,East Georgia,VSU,Valdosta,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,5,2,3,6,6,2,4,2,4,6,8,3
1,Research Universities,2,Comprehensive Universities,AUG,Augusta,GSC,Georgia Southern,457,438,425,401,353,377,397,398,369,403,352,335,14,33,25,22,23,26,37,28,33,36,11,0
3,State Universities,4,State Colleges,SPS,Southern Polytechnic,CCG,College of Coastal Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,0,0,1,0,0,1,2,0,0,1
1,Research Universities,4,State Colleges,GIT,Georgia Institute of Technology,MID,Middle Georgia,409,451,427,403,456,524,640,626,671,612,536,604,3,2,1,1,1,2,2,3,2,1,0,0
4,State Colleges,1,Research Universities,MID,Middle Georgia,UGA,University of Georgia,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,39,28,36,28,28,37,28,20,18,21,5,0
